"yine";"spanish";"source";"suspect_reason"
"Wane chinna, ""Jejine, netlu tye yagapgalu waneplu tsru gimtuklupa ga wa tsru gamgalupa, gi wa wunruchipjeni ga wa kanawa koxa, seyni wuwekinriko koxa.""";"Diciendo: Amigos, veo que este viaje será de gran daño y pérdida, no solo para los bienes y el barco, sino para nuestras vidas.";"bible";"punctuation_side_mismatch"
"Pawlo wane chinru ksolaloteru ga wa solalone ""Tsro kanawa ma mutukinna wanna, gixa gi gimkata gishatkapkotanu.""";"Pero Pablo dijo al centurión y a sus hombres: Si no guardas a estos hombres en el barco, ustedes no podrán salvarse.";"bible";"punctuation_side_mismatch"
"Patokanchiko yanumatyachine getinri gimnu ruxripamyonatlu, wane chinkakna, ""Tye jeji galikakni kgiylalewaklerni. Tsru wenu rognewatyani, seyni kgiklukanuwnalu chinanu gi retashatka ruwekinripa.""";"Cuando el pueblo lo vio colgando de su mano, se decían unos a otros: Sin duda, este hombre ha matado a alguien, y aunque se ha alejado a salvo del mar, Dios no lo dejará seguir viviendo.";"bible";"punctuation_side_mismatch"
"Seyni gi naluklu, nomolene, gma mumatyanru, wa gixo katmaka wane nushinika gixa yegi nyinripa, seyni xanigognenanu wane nixa gimaletletkota. Naluklu wa gixatskalaya koxa waneyapno nkamrutanrupa, payinetskalaya pixka.";"Pueden estar seguros, mis hermanos, que con frecuencia he pensado en venir a ustedes (pero hasta ahora se me han presentado obstáculos ) para que yo tenga fruto espiritual entre ustedes, de la misma manera en que lo he tenido entre las otras naciones.";"bible";"punctuation_side_mismatch"
"¿Klu chinanu gi wane wchina, ""Wkamrutanru gektutu runinripa wa kigleru""? wa pimrine wane chinyegitwu wa wane pguta wchinyawaka. Poyagkaaka ruklukanuwnayegjixikolupna wane chinachine.";"y porque no decir? hagamos mal para que venga el bien (una calumnia que dicen algunos, que yo enseño), pero tales personas su condenación es justa.";"bible";"punctuation_side_mismatch"
"Wane chinyongatyawaka, Gita gitakyi gixo payinerumnunanuka gitsrukatni pixinripa. Wane rixa Gawra Goyakalu getanu. Walenwa Gawra galixanru. Walenwa gipnachine genekgiwekletachri. Walenwa wane gwachri pixka chinru wa mwakatuwa.";"(Como dice en las Sagradas Escrituras, te he hecho padre de muchas naciones) delante de él en quien tuvo fe, es decir, Dios, que da vida a los muertos, y quien llama las cosas que no son, como si fuesen.";"bible";"punctuation_side_mismatch"
"Nomolene, gi wa mumatkangi, gi rixanu nuynumsatna Tokanchi Yokanatkaluru gimatachine. ¿Gi ge gimatlu wa Tokanchi Yokanatkaluru rutsrukateta yineru ruwekakopshini?";"¿No está claro, mis hermanos (estoy usando un argumento para aquellos que tienen conocimiento de la ley), que la ley tiene poder sobre un hombre mientras viva?";"bible";"punctuation_side_mismatch"
"¿Gi wchinanu? ¿Tokanchi Yokanatkaluru mukochrirge? Gike rixiniko. Gi numatanatlu mukochri, seyni wa Tokanchi Yokanatkaluru chinanu numatlu mukochri. Gi rixanu gikoxmaka numatanru getsotanrewlu, wane ma chinkanumka Tokanchi Yokanatkaluru: Gi petsotanrewatanu.";"¿Qué hay que decir? es la ley pecado? de ninguna manera. Pero no habría tenido conocimiento del pecado sino hubiera sido por la ley lo que es pecado: nunca hubiera sabido lo que es codiciar, si la ley no hubiera dicho ""No codicies"".";"bible";"punctuation_side_mismatch"
"Gi rixanu gi gyoptotlu wayegrechinshinikanu wa mpikyapatnaka. Seyni gyoptotlu wgenchi gitaakalurunshinikanu. Wale chinanu wsaplewata, ""Gawwa, Nuru.""";"Porque no recibieron el espíritu de esclavitud otra vez para tener miedo, sino el espíritu de adopción, por lo cual decimos: Abba, Padre.";"bible";"punctuation_side_mismatch"
"Gi wa Gawraklopishane rixinrina chinanu, pejnuruneko wale wugenetika. Seyni giklopishane chinikolupna Gisaakaya.";"Y no todos son hijos, porque son la simiente de Abraham; Dios le había dicho:""Tu descendencia vendrá por medio de Isaac"".";"bible";"punctuation_side_mismatch"
"Giyagni wane pchinanno, ""¿Klu koxa kegemgiya?"" Gi rixanu ¿katu satkakakanru Goyakalu gishinikanru?";"Pero tú me dirás: ¿Por qué él todavía nos hace responsables? ¿Quién puede ir en contra de su propósito?";"bible";"punctuation_side_mismatch"
"Ga wa ¿giryi pixa yineru pyoptopiratyaplu Goyakalu? ¿Kajpa kamrutikolu wanerge chinanru wa kamrutjeru,? ""¿Klu chinanu wane pixa kamruretno?""";"Pero, oh hombre, ¿quién eres tú, para pedirle cuentas a Dios? acaso él vaso de barro le dirá al que lo hizo, ¿Por qué me hiciste así?";"bible";"punctuation_side_mismatch"
"Wane koxa chinyawaka Goseyi tokanuya: Nayinerutene nchinanna nma gayinerutetanatanune koxa. Ga wa nma malukanatanro, nalukanro nchinanro.";"Como él dice en Oseas, ""serán nombrados mi pueblo que no eran Mi Pueblo, y la que no era amada, la llamaré mi amada"".";"bible";"punctuation_side_mismatch"
"Wane koxa china sapleta Gisayiya Gisrayilinepirana: ""Wane pejnumkana Gisrayiliklopishane tsru wenu ksatnepagi pixka pejnumkana, gixetachinepje gognetkaako.""";"E Isaías clama acerca de Israel: Aunque el número de los hijos de Israel es como la arena del mar, solo una pequeña parte obtendrá la salvación:";"bible";"punctuation_side_mismatch"
"Wa ralixleya poyagkakachri wane china: ""Gi wane pchingajitanu, '¿Katu tengogne gatskotanu wa chiji rawapyaplu Kristo?' """;"Pero la justicia de la fe dice estas palabras: No digan en su corazón: ¿Quién subirá al cielo? es decir, hacer que Cristo baje,";"bible";"punctuation_side_mismatch"
"Gi koxa wane pchingajitanu: ""¿Katu gijrukanu gitskata potu rawapyapatnaklu Kristo gipnachinetskalaya?""";"O, ¿quién descenderá a las profundidades? es decir, para hacer que Cristo vuelva de entre los muertos,";"bible";"punctuation_side_mismatch"
"Gike. Wane china ralixleya poyagkakachri, ""Gi gowuklu Goyakalu tokanu. Punamaya rawa Wale tokanu, ga wa paji rawa."" Walenwa tokanchi galixluya, wunkakletanru.";"Pero, ¿qué dice? La palabra está cerca de ti, en tu boca y en tu corazón: es decir, la palabra de fe de la que somos predicadores:";"bible";"punctuation_side_mismatch"
"Gi rixanu wane china yonchi: ""Pejnuruko Goyakalu galixachripa gi wa patmenuwatanu.""";"Porque como se dice en las Sagradas Escrituras, cualquiera que tenga fe en él no será avergonzado.";"bible";"punctuation_side_mismatch"
"¿Gi rixpoko ginkaklewletanna myokanatkoneko rixinna? Yonchi chinyawaka, ""¡Gi pagiglenjixinanuktana wa Kiglerpotunanu Tokanchi kigleruya ginkakletachine!""";"¿Y cómo habrá predicadores si no son enviados? Como se dice, cuán hermosos son los pies de aquellos que anuncian la paz, de los que anuncian buenas nuevas.";"bible";"punctuation_side_mismatch"
"Seyni gi wa pejnuruneko yijnakotlu Kiglerpotunanu Tokanchi. Gi rixanu Gisayiya wane china, ""Gitsrukaachi, ¿katu galixlu wunkakle?""";"Pero no todos obedecieron las buenas nuevas. Porque Isaías dice: Señor, ¿quién ha creído en nuestro mensaje ?";"bible";"punctuation_side_mismatch"
"""Gitsrukaachi, wanna giylatna ptokanu geneklewatachine. Jijrolekluna penekashatikowakakwakaka. Gitapje gitukatka. Retumga giylaletmaknona.""";"Señor, ellos han matado a tus profetas, y han destruido tus altares, y ahora yo soy el último, y ellos me están buscando para matarme.";"bible";"punctuation_side_mismatch"
"Seyni ¿gi china gigletlu Goyakalu? ""Waneyawano payokgipre waragka jejine Waalistsi myoptsojitkane.""";"¿Pero qué respuesta le hace Dios a él? He apartado siete mil hombres cuyas rodillas no se han doblegado a Baal.";"bible";"punctuation_side_mismatch"
"Giyagni wane pchinanu pixa, ""Gistaakaluru giplukaka, nupxakikolupa gita wanna kashrigle.""";"Dirás: Las ramas se rompieron para injertarme a mí.";"bible";"punctuation_side_mismatch"
"Gi rixanu Kristo gi wa rumutnawa. Seyni wane china yongatyawaka: ""Yangalna tokanu pyangajene gapyegitno.""";"Porque Cristo no se agradó a sí mismo, sino, como está dicho, las ofensas de los que te insultaban vinieron sobre mí.";"bible";"punctuation_side_mismatch"
"Giyagni wane nchingi, satkakgi gixa wane china, ""Gitni wa Pawloymalutno."" ""Gitni wa Gapoloymalutno."" Ga wa ""Gitni Sotluymalutno."" ""Gitni wa Kristoymalutno.""";"Es decir, que algunos de ustedes dicen: soy de Pablo; algunos dicen: soy de Apolos; algunos dicen: soy de Cefas; y yo de Cristo.";"bible";"punctuation_side_mismatch"
"Gi rixanu satu wane chininipa, ""Gitni wa Pawloymalutno,"" ga wa satu, ""Gitni wa Gapoloymalutno,"" ¿gi ge manchinenpotgi?";"Porque cuando uno dice: Yo soy de Pablo; y otro dice: Yo soy de Apolos; ¿No estás hablando como hombres naturales?";"bible";"punctuation_side_mismatch"
"Gi rixanu tyechijne gimatkalewle wa Goyakalu getanu seprolunshinikanru rixa. Gi rixanu yonatkalurni: Wale kashichna kgimatkalerune rixasha gimatkalewleyna. Gitsrukaachi gimatanshinikanutna kgimatkalerune, wa magijerunshinikanutachine.";"Porque la sabiduría de este siglo es necedad delante de Dios. Como se dice en las Sagradas Escrituras: ""Dios atrapa a los sabios en su propia astucia.""";"bible";"punctuation_side_mismatch"
"Wa Moysisi Tokanu Yokanatkaluru wane china yongatyawakanatkaluru, ""Gi pushyanamatanru wa waka wa jirujitachri."" Gi wa waka yanshinikanyegita Goyakalu.";"Porque dice en la ley de Moisés: No es correcto impedir que el buey tome el grano cuando lo está aplastando. ¿Es por los bueyes que Dios está dando órdenes?";"bible";"punctuation_side_mismatch"
"Gi koxa yagluchisha kyonogyegiklerunepgi, wannani pimrinn pixka. Wane chinyongatyawaka, ""Tuplatnina yinni. Niknina ga wa rurnina. Palnanina. Yenewatnina.""";"Entonces no vayan tras dioses falsos, como algunos de ellos lo hicieron; como se dice en las Sagradas Escrituras, después de descansar y comer, la gente se levantó a divertirse.";"bible";"punctuation_side_mismatch"
"Ga wa satu wane chininipgi, ""Tyenwa yagluchisha genekashatkaluru,"" gi wa gnikanru wale chinanu wa ginkaklewatachri, ga wa giklukanuwnalu gishinikyawaka.";"Pero si alguien te dice: Este alimento ha sido usado como ofrenda, no lo tomes, a causa de él que lo dijo, y por motivos de conciencia; porque del Señor es la tierra y su plenitud.";"bible";"punctuation_side_mismatch"
"Rali poyagnutletinitkalu, jiknajrotlu. Wane china, ""Tyenwa nomane, gixa chinanu jiknagkaluru. Tye pixkalutu gkamrujetanu nushinikikolupa Gita.""";"y cuando se quebró con un acto de alabanza, él dijo: Este es mi cuerpo, que por ustedes es partido; haz esto en memoria de mí.";"bible";"punctuation_side_mismatch"
"Waneko pixka rixlo girapistono, rali nikletinitkana. Wane china, ""Twu girapistono walanwa gerotu gipiratkaluru nogragaya. Girini pejnunanuka, gkamrujetanru nushinikikolupa Gita.""";"De la misma manera, con la copa, después de la comida, dijo: Esta copa es el nuevo testamento en mi sangre: haz esto, siempre que lo beban, en memoria de mí.";"bible";"punctuation_side_mismatch"
"Giyagni numatkakgi gikena Giwekikaluru Goyakalunu yanumatini wane china, ""Kamakpiratkalurupa Geso."" Ga wa gikena gimkata wane chinreta, ""Gitsrukaachi Geso,"" seyni wa Giwekikaluru Kpashiri chinanupje.";"Por lo tanto, es mi deseo que ustedes tengan entendimiento sobre esto; que nadie puede decir por el Espíritu de Dios que Jesús es maldito; y nadie puede decir que Jesús es Señor, sino por el Espíritu Santo.";"bible";"punctuation_side_mismatch"
"Wane chininipmaka jiichi, ""Gi rixanu gi wa myochno, gi wa manchi gajerno,"" gi wa wale chinanu manchi gajeru ma mixyanutka.";"Si el pie dice: Porque no soy la mano, no soy parte del cuerpo; no es menos una parte del cuerpo.";"bible";"punctuation_side_mismatch"
"Wane chininipmaka wa jepchi, ""Gi rixanu gi wa ygalchino, gi wa manchi gajerno,"" gi wa wale chinanu manchi gajeru ma mixyanutka.";"Y si la oreja dice: Porque no soy ojo, no soy parte del cuerpo; por eso no será del cuerpo?";"bible";"punctuation_side_mismatch"
"Giyagni wa ygalchi gi rumkata wane chinretlu myochi, ""Gi nalukyi."" Gi koxa wa jiwchi gimkata wane chinretlu wa jiichi, ""Gi nalukgi.""";"Y es posible que el ojo no le diga a la mano: No te necesito; ni tampoco la cabeza a los pies; no te necesito.";"bible";"punctuation_side_mismatch"
"Ga wa giwekikaluru pixanu pumalwutinri, wa munkaakonewa yegi gwachri ¿gi rixpoko wane chinretanu, ""Wane gixkalurupa,"" wa poyagnutinri? Gi rixanu gi rumatlu pchinyawaka.";"Porque si das una bendición con el espíritu, ¿cómo dirá el hombre que no entiende, que así sea, después de tu oración, viendo que no ha entendido lo que estás diciendo?";"bible";"punctuation_side_mismatch"
"Seyni satu wane chinanu, ""¿Gi rixpoko yotunretanna gipnachine? ¿Gi gixachripni gimanepna?""";"Pero alguien dirá: ¿Cómo vuelven los muertos? y con qué tipo de cuerpo vienen?";"bible";"punctuation_side_mismatch"
"Gitsrukaachi maluukatu kamakpiratkalurupa. Gitsrukaachi ginanu.";"Si alguno no ama al Señor, sea maldito. Maranatha (nuestro Señor viene).";"bible";"punctuation_side_mismatch"
"Satu jeji wamontaklewatinimka, gi wa gita wamontaaka seyni psojipje, seyni pejnurunekgi gixa wamontaaka. Gi wa ntserutpiranatyaplu.";"Pero si alguien ha sido motivo de dolor, lo ha sido, no solo para mí, sino en cierta medida para todos ustedes (digo esto para no ser demasiado duro con ustedes).";"bible";"punctuation_side_mismatch"
"Gi rixanu walixpiranatanrukaka wuyanini. Gi wa wetanrukaka wuyanini";"(Porque estamos caminando por fe, no por vista).";"bible";"punctuation_side_mismatch"
"Giyagni, ""Wannayegiya gishpakanu. Gkotnukinwa."" ""Gi wa gkamrukanru wa kapcholu ga wa kigle yoptole nixangi.""";"Por lo cual, salgan de en medio de ellos, y apártense, dice el Señor, y no toquen nada impuro y yo los recibiré,";"bible";"punctuation_side_mismatch"
"""Gixa Girupno. Gixapni wa nwugenene ga wa nwugenerone."" Wane china Gitsrukaachi, pejnuruko Girukotachri.";"Y seré un Padre para ti; y ustedes serán mis hijos e hijas, dice el Señor, todo poderoso.";"bible";"punctuation_side_mismatch"
"Wa gitayma rapokinipna Masetoni gajene, wa wanna ma metyanupgi malpokotkanuwagi, wma patewatinitipa wa waponshinikanrewpotutinri, gixaya wane nma chininitipa.";"Por temor a que, si alguno de Macedonia venga conmigo, y no están listo, nosotros (por no decir, ustedes) podríamos avergonzarnos en esto.";"bible";"punctuation_side_mismatch"
"Gi rixanu gimka pnu nixa gitserpiranawletlu wutakikolu, wa Gitsrukaachi gitakyawu wa gixa tseruwakanshinikanutikolu, gi wa gnikatikolupa. Gi wa npatewkaako gita.";"Porque si bien me enorgullezco un poco más de nuestra autoridad (que el Señor nos dio para edificación y no para la destrucción), no me avergonzaré;";"bible";"punctuation_side_mismatch"
"Gi rixanu wane chinna, ""Kirukatkaka galikakni kyapreru ga wa gichkolu, seyni gimane gewi rixini muchkotu, ga wa tokanu geyiikalurkakni.""";"Porque sus cartas, dicen, son duras y fuertes; pero en persona es débil no impresiona a nadie en su manera de hablar.";"bible";"punctuation_side_mismatch"
"Mkagwakpiiru pixka nchinpiranata, wa wane wixa gigrokletmaka. Klunerukokta tseruwanshinikanuta satu, gita koxa tseruwanshinikanutlu. Mshinikannuchi pixka nchina.";"Digo esto para vergüenza mía, nosotros mismos, hemos sido débiles para portarnos así. Pero si alguien tiene osadía (estoy hablando como una persona tonta), haré lo mismo.";"bible";"punctuation_side_mismatch"
"¿Kristo kamrurewyegitachinrege? Seprolu nchina. Pnutno gita. Pnute nixa yaprewlepotuta. Gixa kata wanna pnute nyoshmaaka. Tsrupotu giylaklukaka nixka. Gixo kata gipukchiyegno.";"¿Son siervos de Cristo? (Estoy hablando tontamente) Soy más; He tenido más experiencia en el trabajo duro, en las cárceles, en los golpes más que en las medidas, en la muerte.";"bible";"punctuation_side_mismatch"
"Numatlu satu jeji Kristonu. Pamole gepkoxamkoje walaputkani gishatkapkalurutkani. Mapa chininri tengogne raniika walekta. Manchi rawinri gi numata ga wa manchi mwakatu gi numata. Goyakalu gimata.";"Tengo conocimiento de un hombre en Cristo, hace catorce años (si estaba en el cuerpo, o fuera del cuerpo, no puedo decirlo, sino solo Dios), que fue llevado al tercer cielo.";"bible";"punctuation_side_mismatch"
"Numatlu tye jejikta. Waka kamaneplu waka mamanetupni gi numata. Goyakalu gimatlu.";"Y tengo conocimiento de un hombre así (si él estaba en el cuerpo, o fuera del cuerpo, no puedo decirlo, sino sólo Dios),";"bible";"punctuation_side_mismatch"
"Ga wa Wale wane chinno, ""Numutlewle poyagotyayi, gi rixanu ma muchkonnuchi yegi psolutkani giyaklewlu."" Giyagni nugleretlu wa nma muchkonkakaya galikaka ntserpiranawatinri, Kristo giyakle gita yegi rawinripa.";"Y él me dijo: Mi gracia es suficiente para ti, porque mi poder se perfecciona en lo que es débil. Con mucho gusto, entonces, me enorgulleceré de mi débil cuerpo, para que el poder de Cristo esté sobre mí.";"bible";"punctuation_side_mismatch"
"Pawlo kirukate, wa yokanatkaluru, gi wa yineya gi koxa yineru chinanu, seyni Geso Kristo chinanu ga wa Goyakalu Girchi chinanu. Goyakalunwa Geso yotunkakjeru gipnachinetskalaya.";"Pablo, apóstol (no de los hombres, ni por el hombre, sino por Jesucristo, y Dios el Padre, que lo hizo volver de entre los muertos),";"bible";"punctuation_side_mismatch"
"Jempiranyegishatnona wane nchinikolu, ""Wa muchikawa wkojwakjejenatjeru, xani runkakletlu Kiglerpotunanu Tokanchi galixlewlupirana wa muchinanu rumtukpotunatanru.""";"Sólo les llegó a oídos que aquel que alguna vez fue cruel con nosotros ahora está predicando la fe que antes había sido atacada por él;";"bible";"punctuation_side_mismatch"
"Wa yonatkaluru tokanchi rumatagnaputika wa galixlu chinanu Goyakalu muklukanuwnakaakone gitakyapna payine. Giyagni Kiglerpotunanu Tokanchi runkakagnaputlu Gawra. Wane china, ""Pixaya giglenshinikanyegitkalunepni pejnuruneko payinemnunanuka.""";"Y las Sagradas Escrituras, viendo antes del evento que Dios daría a los gentiles justificación por fe, dieron las buenas nuevas a Abraham, diciendo: En ti todas las naciones tendrán bendición.";"bible";"punctuation_side_mismatch"
"Gi rixanu pejnuruneko Tokanchi Yokanatkaluru kamrureyegirune, wannanwa kamakpiratkalune. Gi rixanu wane chinyongata, ""Kamakpiratkalunni pejnuruneko ginnakokta gi gomkagi kamruretyalu pejnuruko yonatika Tokanchi Yokanatkaluruya.""";"Porque todos los que dependen de las obras de la ley están bajo maldición; porque está dicho en los Escritos, una maldición está sobre todos los que no siguen haciendo todas las cosas que están ordenadas en el libro de la ley.";"bible";"punctuation_side_mismatch"
